"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Head_length_mm" "Eye_diameter_mm" "Interorbital_dist_mm" "Internarial_dist_mm" "Eye_nostril_dist_mm" "MISSING_ALL_TRAITS"
"Pelophylax kurtmuelleri" "Pelophylax kurtmuelleri (Gayda, 1940)" "SPECIES" "accepted" "Pelophylax kurtmuelleri (Gayda, 1940)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "InfoSpecies" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 387200 35.8 100 10000 "Oviparous" 2.5 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.003923563 0.132715832 0.091316371 0 13.45850604 793.3643152 6783.2357 50.24160891 445.9005399 NA 17.7625 5.65 6.3 3.95 3.3 "NO"
"Pelophylax lessonae" "Pelophylax lessonae (Camerano, 1882)" "SPECIES" "accepted" "Pelophylax lessonae (Camerano, 1882)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "InfoSpecies" "INN" "Yes" "VU" "LC" "CRITICALLY_ENDANGERED" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 4477000 75.4 120 3250 "Oviparous" 3 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 7 NA 0.007890689 0.18942774 0.061300985 0.000346126 7.748056272 679.3858862 8060.929234 27.9130096 221.0850078 NA 16.8 4.8333333335 6.3 4.445 2.915 "NO"
"Pelophylax perezi" "Pelophylax perezi (López-Seoane, 1885)" "SPECIES" "accepted" "Pelophylax perezi (López-Seoane, 1885)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1137400 31.8 86 10000 "Oviparous" 2 NA 6.8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.007047987 0.187866746 0.058423902 0 13.63244441 730.8049031 5679.731667 38.41490982 547.4854223 NA 10.1133333315 4.2 2.25 3.5 3.3 "NO"
"Pelophylax ridibundus" "Pelophylax ridibundus (Pallas, 1771)" "SPECIES" "accepted" "Pelophylax ridibundus (Pallas, 1771)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "SPEED2ZERO" "NEO" "No" "NE" "LC" "ENDANGERED" 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 9885700 75.4 105.6 6835 "Oviparous" 2.5 NA 12 "Cathemeral" "Carnivorous" 1 1 NA 0 0 0 0 0.5 11 NA 0.005352185 0.174911287 0.056624198 0.062420178 8.978696534 564.8955613 9082.639101 36.81925961 458.9017847 NA 20.4 6.975 16.82 4.31 3 "NO"
"Pelophylax ridibundus aggr." "Pelophylax ridibundus (Pallas, 1771)" "AGGREGATE" "accepted" "Pelophylax ridibundus (Pallas, 1771)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "InfoSpecies" "NEO" "No" "NE" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 9885700 75.4 105.6 6835 "Oviparous" 2.5 NA 12 "Cathemeral" "Carnivorous" 1 1 NA 0 0 0 0 0.5 11 NA 0.005352185 0.174911287 0.056624198 0.062420178 8.978696534 564.8955613 9082.639101 36.81925961 458.9017847 NA 20.4 6.975 10.335 4.7 3 "NO"
"Pelophylax saharicus" "Pelophylax saharicus (Boulenger, 1913)" "SPECIES" "accepted" "Pelophylax saharicus (Boulenger, 1913)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2456300 30.6 104.5 1300 "Oviparous" 1.5 NA 14 "Diurnal" "Carnivorous" 1 1 NA 0 0 0 0 0.5 3 NA 0.002815671 0.108464599 0.012711652 0.091141644 19.60429265 217.9443713 6694.552839 63.81423546 709.3029499 NA 18.795 7.1 16.82 6.55 2.98 "NO"
"Pelophylax shqipericus" "Pelophylax shqipericus (Hotz, Uzzell, Günther, Tunner & Heppich, 1987)" "SPECIES" "accepted" "Pelophylax shqipericus (Hotz, Uzzell, Günther, Tunner & Heppich, 1987)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "EN" "VULNERABLE" 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24200 29.4 75 3000 "Oviparous" 4 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0.006161224 0.109291389 0.064063818 0 14.1730756 1305.346089 6669.757398 45.43571418 221.4639923 NA 20.4 6.975 10.1 6 4.9 "NO"
"Pleurodeles waltl" "Pleurodeles waltl Michahelles, 1830" "SPECIES" "accepted" "Pleurodeles waltl Michahelles, 1830" "Pleurodeles" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA "NT" "NEAR_THREATENED" 1 1 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 701800 25.8 300 775 "Oviparous" 1.5 NA 19.5 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.25 4 NA 0.006915235 0.248727538 0.065768523 9.18195e-05 15.51495638 582.4891813 5817.070666 51.75317557 505.068153 NA 15.375 4.2 6.3 2.515 3.37 "NO"
"Proteus anguinus" "Proteus anguinus Laurenti, 1768" "SPECIES" "accepted" "Proteus anguinus Laurenti, 1768" "Proteus" "Proteidae" "Caudata" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157300 17 250 70 "Oviparous" 9.5 NA 12 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0.003882454 0.06746336 0.059902901 0 10.7137272 1265.406181 6902.533784 24.30724425 490.1077843 NA 24.7 6.975 16.82 6.55 4.2 "NO"
"Pseudepidalea balearica" "Pseudepidalea balearica (Boettger, 1880)" "SPECIES" "synonym" "Bufotes balearicus (Boettger, 1880)" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 5904800 75.4 75 15000 "Oviparous" 2 NA 19.5 "Cathemeral" "Carnivorous" 1 1 NA 0 0 0 0 0.5 6 NA 0.005278268 0.193291875 0.061156586 0.025176965 8.1453780035 615.4915612 8394.142997 34.95859237 376.7740896 NA 18.75 10 6.3 3.95 4.85 "YES"
"Pseudepidalea boulengeri" "Pseudepidalea boulengeri (Lataste, 1879)" "SPECIES" "synonym" "Bufotes boulengeri (Lataste, 1879)" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1730300 2.78 65 20 "Oviparous" 1 NA 11 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 5 NA 0.005679482 0.20094475 0.094191789 0 14.29588341 631.908418 6301.274043 50.36717631 496.5867082 NA 10.82 4.02 4.15 2.15 3.1 "YES"
"Pseudepidalea sicula" "Pseudepidalea sicula (Stöck, Sicilia, Belfiore, Buckley, Lo-Brutto, Lo-Valvo & Arculeo, 2008)" "SPECIES" "synonym" "Bufotes siculus (Stöck, Sicilia, Belfiore, Buckley, Lo-Brutto, Lo-Valvo & Arculeo, 2008)" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 3327500 5.9 85.5 900 "Oviparous" 2.5 NA 16 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 6 NA 0.006743298 0.159738533 0.082191185 0.000439878 10.83949039 730.8049031 6762.783502 19.50864495 547.4854223 NA 15.375 4.9 4.6 3.4 3.5 "NO"
"Pseudepidalea variabilis" "Pseudepidalea variabilis (Pallas, 1769)" "SPECIES" "synonym" "Bufotes variabilis (Pallas, 1769)" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA "DD" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1730300 77.11 95 3250 "Oviparous" 2.75 NA 8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 7 NA 0.009126111 0.248727538 0.082191185 0.007001898 8.978696534 683.5050218 7888.0082755 27.09851312 289.63405 NA 15.375 5.4 4.4 3.6 4.2 "YES"
"Pseudepidalea viridis" "Pseudepidalea viridis (Laurenti, 1768)" "SPECIES" "heterotypic synonym" "Bufotes viridis (Laurenti, 1768)" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" "INN" "No" "RE" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 4815800 75 120 21805 "Oviparous" 2 NA 15 "Cathemeral" "Carnivorous" 1 1 NA 0 0 0 0 0.5 6 NA 0.005580011 0.20294324 0.066434329 0.025176965 8.414838934 631.908418 8562.91588 29.30653427 255.0593118 NA 20.29 7.1 10.335 4.31 5.48 "NO"
"Rana arborea" "Rana arborea Linnaeus, 1758" "SPECIES" "homotypic synonym" "Hyla arborea (Linnaeus, 1758)" "Hyla" "Hylidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "No" "VU" "LC" "CRITICALLY_ENDANGERED" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 5529700 9.5 50 1100 "Oviparous" 1.5 NA 22 "Crepuscular" "Carnivorous" 1 0 NA 0 0 0 0 0.75 7 NA 0.007635246 0.193291875 0.070585242 0.002464521 10.01272156 725.9959842 7213.320334 32.0526719 469.5221187 NA 9.2 3.1 6.3 1.5 3.1 "NO"
"Rana arvalis" "Rana arvalis Nilsson, 1842" "SPECIES" "accepted" "Rana arvalis Nilsson, 1842" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA "LC" "VULNERABLE" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 12112100 10.8 48.25 2299.5 "Oviparous" 3 NA 11 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 7 NA 0.002484671 0.099819615 0.028114327 0.033853672 2.541278467 534.8688118 10895.97605 38.26829905 254.2636571 NA 16.6 5.45 3.2 3.85 2.915 "NO"
"Rana bedriagae" "Rana bedriagae Camerano, 1882" "SPECIES" "synonym" "Pelophylax bedriagae (Camerano, 1882)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 847000 77.11 95.2 10000 "Oviparous" 2.5 NA 11 "Diurnal" "Carnivorous" 1 1 NA 0 0 0 0 0.5 6 NA 0.013866342 0.185219814 0.060656477 0.00821663 15.94019999 540.0481029 6762.783502 76.37402106 496.5867082 NA 17.7625 5.5 3.2 4.7 3.37 "NO"
"Rana bergeri" "Rana bergeri Günther, 1986" "SPECIES" "synonym" "Pelophylax bergeri (Günther, 1986)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 496100 12.4 80 3000 "Oviparous" 1.5 NA 7 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 5 NA 0.0108308 0.142956868 0.047473777 0 14.25004014 735.997914 6080.724485 36.98351286 308.7429195 NA 12.6 4.275 6.3 2.515 3.3 "NO"
"Rana bombina" "Rana bombina Linnaeus, 1761" "SPECIES" "homotypic synonym" "Bombina bombina (Linnaeus, 1761)" "Bombina" "Bombinatoridae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "No" NA "LC" "NEAR_THREATENED" 1 1 0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 4114000 5.9 50 190 "Oviparous" 2.5 NA 20 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.25 5 NA 0.005679482 0.234382088 0.071443168 0.009960148 7.733316894 593.1547253 9001.19508 29.26898168 222.7698844 NA 13.83 3.375 4.15 3.6 3.5 "NO"
"Rana bufo" "Rana bufo Linnaeus, 1758" "SPECIES" "homotypic synonym" "Bufo bufo (Linnaeus, 1758)" "Bufo" "Bufonidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 13999700 164.75 150 7666 "Oviparous" 3.5 NA 40 "Crepuscular" "Carnivorous" 1 0 NA 0 0 0 0 0.5 6 NA 0.004741706 0.123999061 0.042595557 0.010485951 6.069006163 637.8544254 9069.015891 34.95859237 295.8075773 NA 20.4 5.5 10.1 3.5 4.85 "NO"
"Rana catesbeiana" "Rana catesbeiana Shaw, 1802" "SPECIES" "homotypic synonym" "Lithobates catesbeianus (Shaw, 1802)" "Lithobates" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11979000 787 187 16750 "Oviparous" 3 NA 16 "Nocturnal" "Omnivorous" 1 1 NA 0 0 0 1 0.5 2 NA 0.012408769 0.125550989 0.059664533 0.11183093 13.52126086 926.5484644 7659.319554 37.49194318 604.2974774 NA 20.29 9 19.6 7.2 5.48 "NO"
"Rana cerigensis" "Rana cerigensis Beerli, Hotz, Tunner, Heppich & Uzzell, 1994" "SPECIES" "synonym" "Pelophylax cerigensis (Beerli, Hotz, Tunner, Heppich & Uzzell, 1994)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 12100 17 70 15000 "Oviparous" 2.5 NA 10 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0 0.004199295 0 0 18.41244726 615.4915612 4902.146624 94.85759494 8.701899093 NA 10.8 4.8333333335 4.4 4.31 3.5 "NO"
"Rana cretensis" "Rana cretensis Beerli, Hotz, Tunner, Heppich & Uzzell, 1994" "SPECIES" "synonym" "Pelophylax cretensis (Beerli, Hotz, Tunner, Heppich & Uzzell, 1994)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "EN" "VULNERABLE" 1 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 48400 77.11 80 15000 "Oviparous" 2.5 NA 10 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.000762853 0.035427721 0.0511416 0 16.43337445 681.2612481 4744.348285 85.79583697 106.8574191 NA 10.1133333315 5.65 6.3 4.445 3.5 "NO"
"Rana cultripes" "Rana cultripes Tschudi, 1838" "SPECIES" "accepted" "Rana cultripes Tschudi, 1838" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA NA NA NA NA 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 2044900 3.11 80 147.5 "Oviparous" 1.5 NA 8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 6 NA 0.007047987 0.197309548 0.077325737 0 10.44156586 755.8567455 6887.989225 31.36536361 602.6580141 NA 10.1133333315 4.2 6.3 3.95 3.5 "YES"
"Rana dalmatina" "Rana dalmatina Fitzinger, 1838" "SPECIES" "accepted" "Rana dalmatina Fitzinger, 1838" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "SPEED2ZERO" "INN" "No" "EN" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 3291200 31.9 95 1434 "Oviparous" 2 NA 8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 4 NA 0.007855742 0.177807927 0.075077424 0.000184316 10.64594801 810.4524971 6807.615872 27.16589963 417.2540979 NA 13.83 4.1 4.4 2.515 3.3 "NO"
"Rana epeirotica" "Rana epeirotica Schneider, Sofianidou & Kyriakopoulou-Sklavounou, 1984" "SPECIES" "synonym" "Pelophylax epeiroticus (Schneider, Sofianidou & Kyriakopoulou-Sklavounou, 1984)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "VU" "NEAR_THREATENED" 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 72600 59.02 85 2575 "Oviparous" 1 NA 5 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.001771699 0.092131824 0.097515743 0 14.24465731 982.0999263 6528.721897 63.85015666 354.4017527 NA 16.8 4.8333333335 3.2 4.445 3.3 "NO"
"Rana esculenta" "Rana esculenta Linnaeus, 1758" "SPECIES" "synonym" "Pelophylax lessonae (Camerano, 1882)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 4259200 162.7 118.2 3250 "Oviparous" 3 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.625 7 NA 0.008271366 0.20094475 0.0646793865 0.000439878 8.1453780035 683.6556281 7888.0082755 27.50576136 233.6728337 NA 25.88 4.7 10.1 3.95 4.9 "NO"
"Rana graeca" "Rana graeca Boulenger, 1891" "SPECIES" "accepted" "Rana graeca Boulenger, 1891" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 471900 4 80 950 "Oviparous" 3 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 4 NA 0.004409065 0.141602218 0.096262666 0 11.88246862 816.4593592 7113.760791 38.60035751 606.665327 NA 12.5 4.2 4.6 3.95 3.3 "NO"
"Rana grafi" "Rana grafi Crochet, Dubois, Ohler & Tunner, 1995" "SPECIES" "synonym" "Pelophylax perezi (López-Seoane, 1885)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1137400 31.8 86 10000 "Oviparous" 2 NA 6.8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.007047987 0.187866746 0.058423902 0 13.63244441 730.8049031 5679.731667 38.41490982 547.4854223 NA 15.375 5.65 6.3 4.445 7.93 "NO"
"Rana hispanica" "Rana hispanica Bonaparte, 1839" "SPECIES" NA "unresolved_accepted_18491" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA NA NA NA NA 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 4114000 77.11 120 3250 "Oviparous" 3.5 NA 15 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.75 7 NA 0.007758117 0.174911287 0.057603812 0.025176965 8.978696534 672.9978832 8394.142997 29.14729302 308.7429195 NA 16.8 5.1 3.2 3.8 3.5 "YES"
"Rana iberica" "Rana iberica Boulenger, 1879" "SPECIES" "accepted" "Rana iberica Boulenger, 1879" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "NT" "VULNERABLE" 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 290400 10.6 70 450 "Oviparous" 2 NA 8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 2 NA 0.009662229 0.093453765 0.063229006 0 12.97838953 1068.213578 4926.06625 44.62347692 520.1824262 NA 16.8 5.65 2.25 6 2.915 "NO"
"Rana italica" "Rana italica Dubois, 1987" "SPECIES" "accepted" "Rana italica Dubois, 1987" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290400 12.4 60 2000 "Oviparous" 3.5 NA 6 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 1 NA 0.01290575 0.159420516 0.053384698 0 13.65857124 807.0178699 6339.255512 32.90042618 364.2386086 NA 17.45 5.1 2.25 4.31 3.5 "NO"
"Rana kurtmuelleri" "Rana kurtmuelleri Gayda, 1940" "SPECIES" "synonym" "Pelophylax kurtmuelleri (Gayda, 1940)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 387200 35.8 100 10000 "Oviparous" 2.5 NA 7 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.003923563 0.132715832 0.091316371 0 13.45850604 793.3643152 6783.2357 50.24160891 445.9005399 NA 17.45 4.7 2.25 4.445 3.37 "NO"
"Rana latastei" "Rana latastei Boulenger, 1879" "SPECIES" "accepted" "Rana latastei Boulenger, 1879" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "SPEED2ZERO" "INN" "Yes" "VU" "VU" "VULNERABLE" 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 193600 18.7 75 425 "Oviparous" 2 NA 4 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 3 NA 0.018982984 0.120828713 0.044501171 0 9.857572435 1134.784768 6977.676459 24.13460134 672.7843941 NA 17.45 5.1 6.3 4.445 2.915 "NO"
"Rana lessonae" "Rana lessonae Camerano, 1882" "SPECIES" "synonym" "Pelophylax lessonae (Camerano, 1882)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 4259200 162.7 118.2 3250 "Oviparous" 3 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.625 7 NA 0.008271366 0.20094475 0.0646793865 0.000439878 8.1453780035 683.6556281 7888.0082755 27.50576136 233.6728337 NA 17.45 5.1 6.3 4.31 7.93 "NO"
"Rana perezi" "Rana perezi López-Seoane, 1885" "SPECIES" "synonym" "Pelophylax perezi (López-Seoane, 1885)" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1137400 31.8 86 10000 "Oviparous" 2 NA 6.8 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.007047987 0.187866746 0.058423902 0 13.63244441 730.8049031 5679.731667 38.41490982 547.4854223 NA 16.8 5.1 4.4 3.95 3.3 "NO"
"Rana punctatus" "Rana punctata Daudin, 1802" "SPECIES" "synonym" "Pelodytes punctatus (Daudin, 1802)" "Pelodytes" "Pelodytidae" "Anura" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1294700 3.03 50 1500 "Oviparous" 1 NA 10 "Nocturnal" "Carnivorous" 1 0 NA 0 0 0 0 0.25 4 NA 0.007847971 0.206813081 0.070422345 0 12.19713542 749.2367062 5647.019302 25.52589442 436.8511934 NA 12.415 4.02 2.25 2.815 3.37 "NO"
"Rana pyrenaica" "Rana pyrenaica Serra-Cobo, 1993" "SPECIES" "accepted" "Rana pyrenaica Serra-Cobo, 1993" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 48400 2.31 50 150 "Oviparous" 3.5 NA 10 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.75 3 NA 0.004340774 0.182805914 0.065919871 0 11.2064219 1155.081703 5504.60731 19.50864495 653.9465046 NA 10.8 4.2 6.3 4.7 3.5 "NO"
